Result,FSP,FSW,SSP,SSW,ACE,DBF,WNR,UFE,NPA,NPW,ST1,Opp.FSW,Opp.SSP,Opp.SSW,Opp.ACE,Opp.DBF,Opp.WNR,Opp.UFE,Opp.NPA,Opp.NPW,Gender,Surface,Big Points,CLUTCH%
1,72,25,28,8,0,4,22,30,5,3,6,23,39,11,0,2,15,27,9,8,Women,Grass,20,0.349999994
0,61,23,39,11,0,2,15,27,9,8,3,25,28,8,0,4,22,30,5,3,Women,Grass,20,0.649999976
0,69,16,31,6,6,1,20,29,12,7,4,24,38,12,2,2,18,15,8,6,Women,Grass,18,0.388888896
1,62,24,38,12,2,2,18,15,8,6,6,16,31,6,6,1,20,29,12,7,Women,Grass,18,0.611111104
1,57,24,43,14,4,3,23,6,20,14,6,10,48,7,0,3,16,20,19,13,Women,Grass,17,0.823529422
0,52,10,48,7,0,3,16,20,19,13,2,24,43,14,4,3,23,6,20,14,Women,Grass,17,0.176470593
1,73,33,27,4,13,1,32,6,5,4,6,20,40,8,6,0,17,11,9,4,Women,Grass,8,0.5
0,60,20,40,8,6,0,17,11,9,4,3,33,27,4,13,1,32,6,5,4,Women,Grass,8,0.5
0,67,31,33,13,0,5,19,22,14,7,1,32,41,14,10,6,29,19,15,9,Women,Grass,22,0.409090906
1,59,32,41,14,10,6,29,19,15,9,6,31,33,13,0,5,19,22,14,7,Women,Grass,22,0.590909064
1,62,37,38,14,6,3,35,42,34,23,5,29,36,16,1,1,31,55,48,25,Women,Grass,30,0.433333337
0,64,29,36,16,1,1,31,55,48,25,7,37,38,14,6,3,35,42,34,23,Women,Grass,30,0.566666663
0,57,9,43,5,1,4,14,18,14,6,0,18,40,13,5,0,19,2,7,4,Women,Grass,10,0.400000006
1,60,18,40,13,5,0,19,2,7,4,6,9,43,5,1,4,14,18,14,6,Women,Grass,10,0.600000024
0,85,46,15,7,0,1,26,22,48,23,3,39,32,17,1,0,44,39,66,42,Women,Grass,29,0.517241359
1,68,39,32,17,1,0,44,39,66,42,6,46,15,7,0,1,26,22,48,23,Women,Grass,29,0.482758611
0,53,18,47,13,4,2,11,15,7,4,3,25,37,10,8,2,23,18,8,5,Women,Grass,12,0.333333343
1,63,25,37,10,8,2,23,18,8,5,6,18,47,13,4,2,11,15,7,4,Women,Grass,12,0.666666687
0,51,25,49,15,7,8,19,47,13,6,6,32,41,17,1,7,19,38,18,12,Women,Grass,18,0.5
1,59,32,41,17,1,7,19,38,18,12,4,25,49,15,7,8,19,47,13,6,Women,Grass,18,0.5
1,73,24,27,5,5,1,17,8,14,10,6,7,36,6,0,0,13,18,17,11,Women,Grass,13,0.769230783
0,64,7,36,6,0,0,13,18,17,11,1,24,27,5,5,1,17,8,14,10,Women,Grass,13,0.230769232
0,55,29,45,10,4,1,26,26,30,15,3,21,42,13,1,0,15,4,15,6,Women,Grass,13,0.538461566
1,58,21,42,13,1,0,15,4,15,6,6,29,45,10,4,1,26,26,30,15,Women,Grass,13,0.461538464
1,54,48,46,26,12,9,45,46,13,7,7,58,42,24,4,11,30,36,14,12,Women,Grass,36,0.444444448
0,58,58,42,24,4,11,30,36,14,12,5,48,46,26,12,9,45,46,13,7,Women,Grass,36,0.555555582
0,74,38,26,10,0,4,42,54,44,30,6,39,32,15,2,2,26,18,18,11,Women,Grass,40,0.474999994
1,68,39,32,15,2,2,26,18,18,11,7,38,26,10,0,4,42,54,44,30,Women,Grass,40,0.524999976
0,68,34,32,12,2,1,34,22,13,3,7,50,28,10,2,7,39,35,64,42,Women,Grass,20,0.349999994
1,72,50,28,10,2,7,39,35,64,42,6,34,32,12,2,1,34,22,13,3,Women,Grass,20,0.649999976
0,66,19,34,9,0,0,21,16,12,11,3,44,30,9,7,1,29,21,21,13,Women,Grass,10,0.100000001
1,70,44,30,9,7,1,29,21,21,13,6,19,34,9,0,0,21,16,12,11,Women,Grass,10,0.899999976
0,75,41,25,8,1,4,17,21,9,4,6,45,41,15,12,7,40,34,16,14,Women,Grass,13,0.461538464
1,59,45,41,15,12,7,40,34,16,14,4,41,25,8,1,4,17,21,9,4,Women,Grass,13,0.538461566
1,64,48,36,20,4,7,19,25,13,10,6,47,38,21,3,8,30,46,29,16,Women,Grass,15,0.400000006
0,62,47,38,21,3,8,30,46,29,16,4,48,36,20,4,7,19,25,13,10,Women,Grass,15,0.600000024
0,60,21,40,10,2,0,8,4,7,5,3,24,47,16,8,3,31,17,10,8,Women,Grass,8,0.5
1,53,24,47,16,8,3,31,17,10,8,6,21,40,10,2,0,8,4,7,5,Women,Grass,8,0.5
0,65,24,35,7,2,3,7,15,4,2,1,25,35,8,5,0,25,10,26,19,Women,Grass,12,0.5
1,65,25,35,8,5,0,25,10,26,19,6,24,35,7,2,3,7,15,4,2,Women,Grass,12,0.5
1,69,24,31,4,0,7,17,26,4,3,6,19,44,15,0,7,19,48,9,6,Women,Grass,15,0.533333361
0,56,19,44,15,0,7,19,48,9,6,4,24,31,4,0,7,17,26,4,3,Women,Grass,15,0.466666669
1,73,29,27,7,1,1,21,16,14,8,6,25,21,6,2,2,19,26,14,8,Women,Grass,15,0.600000024
0,79,25,21,6,2,2,19,26,14,8,2,29,27,7,1,1,21,16,14,8,Women,Grass,15,0.400000006
1,60,27,40,11,5,4,25,17,13,11,6,15,46,11,1,3,6,8,16,9,Women,Grass,11,0.636363626
0,54,15,46,11,1,3,6,8,16,9,1,27,40,11,5,4,25,17,13,11,Women,Grass,11,0.363636374
1,71,29,29,8,2,3,17,22,8,4,6,19,34,6,1,6,20,40,9,8,Women,Grass,13,0.615384638
0,66,19,34,6,1,6,20,40,9,8,2,29,29,8,2,3,17,22,8,4,Women,Grass,13,0.384615391
1,65,17,35,10,1,0,17,8,20,16,6,6,59,7,0,4,2,10,1,0,Women,Grass,10,0.699999988
0,41,6,59,7,0,4,2,10,1,0,0,17,35,10,1,0,17,8,20,16,Women,Grass,10,0.300000012
1,64,33,36,11,4,0,22,20,16,8,6,25,30,10,1,2,13,14,9,6,Women,Grass,6,0.666666687
0,70,25,30,10,1,2,13,14,9,6,3,33,36,11,4,0,22,20,16,8,Women,Grass,6,0.333333343
1,73,23,27,7,7,1,25,11,13,9,6,12,52,12,1,1,5,6,7,3,Women,Grass,7,0.714285731
0,48,12,52,12,1,1,5,6,7,3,1,23,27,7,7,1,25,11,13,9,Women,Grass,7,0.285714298
1,64,29,36,14,2,1,20,10,15,10,6,14,47,9,0,2,13,16,15,10,Women,Grass,17,0.647058845
0,53,14,47,9,0,2,13,16,15,10,3,29,36,14,2,1,20,10,15,10,Women,Grass,17,0.352941185
0,59,24,41,15,3,1,19,17,11,8,4,27,42,14,7,1,24,9,10,8,Women,Grass,14,0.5
1,58,27,42,14,7,1,24,9,10,8,6,24,41,15,3,1,19,17,11,8,Women,Grass,14,0.5
0,61,23,39,7,1,4,13,26,17,9,5,33,28,11,2,3,17,18,16,11,Women,Grass,13,0.307692319
1,72,33,28,11,2,3,17,18,16,11,7,23,39,7,1,4,13,26,17,9,Women,Grass,13,0.692307711
1,54,25,46,10,0,2,14,11,6,5,6,12,49,10,5,3,18,9,12,6,Women,Grass,12,0.666666687
0,51,12,49,10,5,3,18,9,12,6,3,25,46,10,0,2,14,11,6,5,Women,Grass,12,0.333333343
1,59,30,41,16,1,2,16,13,12,7,1,28,44,16,7,3,30,31,8,5,Women,Grass,17,0.588235319
0,56,28,44,16,7,3,30,31,8,5,6,30,41,16,1,2,16,13,12,7,Women,Grass,17,0.411764711
0,58,37,42,21,3,6,31,31,17,12,2,49,32,16,7,2,30,14,5,4,Women,Grass,20,0.400000006
1,68,49,32,16,7,2,30,14,5,4,6,37,42,21,3,6,31,31,17,12,Women,Grass,20,0.600000024
1,71,34,29,16,0,2,13,9,2,1,6,20,40,9,6,5,21,18,7,5,Women,Grass,13,0.692307711
0,60,20,40,9,6,5,21,18,7,5,3,34,29,16,0,2,13,9,2,1,Women,Grass,13,0.307692319
0,65,37,35,19,1,4,21,30,9,5,6,39,33,14,10,2,25,24,5,3,Women,Grass,13,0.538461566
1,67,39,33,14,10,2,25,24,5,3,4,37,35,19,1,4,21,30,9,5,Women,Grass,13,0.461538464
1,53,36,47,20,0,11,21,36,22,13,7,40,42,16,3,6,19,24,18,10,Women,Grass,29,0.517241359
0,58,40,42,16,3,6,19,24,18,10,6,36,47,20,0,11,21,36,22,13,Women,Grass,29,0.482758611
1,64,38,36,11,1,6,22,17,16,12,7,26,36,11,4,3,31,20,13,9,Women,Grass,24,0.583333313
0,64,26,36,11,4,3,31,20,13,9,5,38,36,11,1,6,22,17,16,12,Women,Grass,24,0.416666657
1,71,31,29,7,1,3,30,13,15,14,6,15,31,8,0,1,6,10,8,4,Women,Grass,14,0.714285731
0,69,15,31,8,0,1,6,10,8,4,2,31,29,7,1,3,30,13,15,14,Women,Grass,14,0.285714298
1,64,48,36,19,8,4,25,39,31,14,7,38,37,22,4,2,26,30,19,13,Women,Grass,23,0.652173936
0,63,38,37,22,4,2,26,30,19,13,6,48,36,19,8,4,25,39,31,14,Women,Grass,23,0.347826093
0,48,17,52,17,2,7,12,42,13,6,3,23,45,19,0,3,10,30,10,8,Women,Grass,10,0.5
1,55,23,45,19,0,3,10,30,10,8,6,17,52,17,2,7,12,42,13,6,Women,Grass,10,0.5
1,63,43,37,24,6,1,31,20,23,17,6,38,43,18,2,4,36,27,17,13,Women,Grass,15,0.533333361
0,57,38,43,18,2,4,36,27,17,13,2,43,37,24,6,1,31,20,23,17,Women,Grass,15,0.466666669
0,71,28,29,8,1,1,18,6,6,6,2,29,27,7,0,4,24,14,15,13,Women,Grass,20,0.400000006
1,73,29,27,7,0,4,24,14,15,13,6,28,29,8,1,1,18,6,6,6,Women,Grass,20,0.600000024
1,59,28,41,10,1,7,23,33,8,7,7,23,34,9,0,4,9,27,3,2,Women,Grass,32,0.46875
0,66,23,34,9,0,4,9,27,3,2,6,28,41,10,1,7,23,33,8,7,Women,Grass,32,0.53125
0,61,9,39,6,1,1,10,17,6,3,0,15,56,13,0,3,13,7,6,4,Women,Grass,9,0.444444448
1,44,15,56,13,0,3,13,7,6,4,6,9,39,6,1,1,10,17,6,3,Women,Grass,9,0.555555582
1,58,47,42,15,6,3,30,30,59,32,6,37,39,22,0,2,36,29,37,23,Women,Grass,28,0.357142866
0,61,37,39,22,0,2,36,29,37,23,1,47,42,15,6,3,30,30,59,32,Women,Grass,28,0.642857134
1,54,24,46,15,5,8,27,23,21,18,7,28,37,6,5,8,24,27,20,10,Women,Grass,13,0.307692319
0,63,28,37,6,5,8,24,27,20,10,6,24,46,15,5,8,27,23,21,18,Women,Grass,13,0.692307711
1,68,37,32,10,3,2,25,18,19,16,7,28,36,15,6,0,20,12,30,16,Women,Grass,7,0.428571433
0,64,28,36,15,6,0,20,12,30,16,5,37,32,10,3,2,25,18,19,16,Women,Grass,7,0.571428597
1,65,25,35,12,4,2,18,12,7,3,6,32,26,8,1,1,11,22,9,5,Women,Grass,11,0.363636374
0,74,32,26,8,1,1,11,22,9,5,4,25,35,12,4,2,18,12,7,3,Women,Grass,11,0.636363626
1,62,23,38,12,0,1,14,7,14,10,6,24,34,6,0,6,22,29,27,18,Women,Grass,13,0.615384638
0,66,24,34,6,0,6,22,29,27,18,1,23,38,12,0,1,14,7,14,10,Women,Grass,13,0.384615391
1,58,35,42,15,6,5,24,14,16,11,7,30,26,9,4,1,17,16,8,4,Women,Grass,7,0.714285731
0,74,30,26,9,4,1,17,16,8,4,6,35,42,15,6,5,24,14,16,11,Women,Grass,7,0.285714298
0,56,9,44,3,0,5,8,12,10,6,2,20,31,11,3,2,22,10,12,12,Women,Grass,10,0.200000003
1,69,20,31,11,3,2,22,10,12,12,6,9,44,3,0,5,8,12,10,6,Women,Grass,10,0.800000012
1,65,28,35,10,4,1,24,10,10,8,6,14,26,4,2,2,10,17,15,5,Women,Grass,10,0.800000012
0,74,14,26,4,2,2,10,17,15,5,3,28,35,10,4,1,24,10,10,8,Women,Grass,10,0.200000003
1,79,32,21,8,1,3,17,21,25,20,6,30,21,7,0,3,15,10,11,9,Women,Grass,13,0.615384638
0,79,30,21,7,0,3,15,10,11,9,4,32,21,8,1,3,17,21,25,20,Women,Grass,13,0.384615391
1,71,25,29,8,9,0,30,9,11,6,6,24,25,9,3,1,15,5,14,8,Women,Grass,9,0.444444448
0,75,24,25,9,3,1,15,5,14,8,3,25,29,8,9,0,30,9,11,6,Women,Grass,9,0.555555582
0,56,28,44,19,2,5,24,22,20,13,6,30,44,16,0,2,23,19,30,22,Women,Grass,13,0.461538464
1,56,30,44,16,0,2,23,19,30,22,0,28,44,19,2,5,24,22,20,13,Women,Grass,13,0.538461566
0,65,11,35,8,0,2,14,18,28,15,4,27,37,8,8,2,29,14,24,14,Women,Grass,21,0.476190478
1,63,27,37,8,8,2,29,14,24,14,6,11,35,8,0,2,14,18,28,15,Women,Grass,21,0.523809552
1,66,31,34,13,1,2,25,17,14,9,7,25,44,15,2,2,24,32,13,10,Women,Grass,24,0.5
0,56,25,44,15,2,2,24,32,13,10,5,31,34,13,1,2,25,17,14,9,Women,Grass,24,0.5
0,63,30,37,8,2,4,26,19,10,8,6,35,25,8,4,1,18,5,5,4,Women,Grass,19,0.526315808
1,75,35,25,8,4,1,18,5,5,4,3,30,37,8,2,4,26,19,10,8,Women,Grass,19,0.473684222
1,57,32,43,13,14,5,27,17,7,5,7,28,29,9,0,3,10,14,4,2,Women,Grass,15,0.533333361
0,71,28,29,9,0,3,10,14,4,2,5,32,43,13,14,5,27,17,7,5,Women,Grass,15,0.466666669
1,62,26,38,10,1,5,20,12,8,7,6,21,40,14,0,2,24,18,27,19,Women,Grass,15,0.600000024
0,60,21,40,14,0,2,24,18,27,19,4,26,38,10,1,5,20,12,8,7,Women,Grass,15,0.400000006
0,79,32,21,3,2,4,10,17,10,4,7,23,44,17,0,2,14,15,14,11,Women,Grass,12,0.333333343
1,56,23,44,17,0,2,14,15,14,11,6,32,21,3,2,4,10,17,10,4,Women,Grass,12,0.666666687
0,58,15,42,8,3,2,15,10,10,7,4,22,25,5,4,2,24,9,13,11,Women,Grass,9,0.333333343
1,75,22,25,5,4,2,24,9,13,11,6,15,42,8,3,2,15,10,10,7,Women,Grass,9,0.666666687
0,62,35,38,14,0,3,15,30,10,5,6,43,31,15,4,3,28,28,10,9,Women,Grass,19,0.368421048
1,69,43,31,15,4,3,28,28,10,9,4,35,38,14,0,3,15,30,10,5,Women,Grass,19,0.631578922
1,56,18,44,17,2,2,18,11,23,18,6,15,36,9,0,2,14,22,20,14,Women,Grass,15,0.600000024
0,64,15,36,9,0,2,14,22,20,14,1,18,44,17,2,2,18,11,23,18,Women,Grass,15,0.400000006
1,57,34,43,21,1,0,27,20,24,16,6,20,50,14,3,7,30,27,40,25,Women,Grass,23,0.739130437
0,50,20,50,14,3,7,30,27,40,25,1,34,43,21,1,0,27,20,24,16,Women,Grass,23,0.260869563
1,71,55,29,18,2,1,23,10,31,20,7,53,39,16,15,1,67,51,34,22,Women,Grass,28,0.392857134
0,61,53,39,16,15,1,67,51,34,22,5,55,29,18,2,1,23,10,31,20,Women,Grass,28,0.607142866
0,60,15,40,8,1,4,12,9,9,7,2,22,47,13,4,1,24,9,6,3,Women,Grass,8,0.5
1,53,22,47,13,4,1,24,9,6,3,6,15,40,8,1,4,12,9,9,7,Women,Grass,8,0.5
1,59,35,41,16,5,2,25,20,11,8,1,37,40,13,12,8,34,15,11,7,Women,Grass,18,0.5
0,60,37,40,13,12,8,34,15,11,7,6,35,41,16,5,2,25,20,11,8,Women,Grass,18,0.5
1,68,39,32,13,8,1,34,13,27,18,4,32,39,15,3,4,20,14,16,11,Women,Grass,14,0.571428597
0,61,32,39,15,3,4,20,14,16,11,6,39,32,13,8,1,34,13,27,18,Women,Grass,14,0.428571433
1,64,21,36,8,8,1,28,12,9,8,6,10,36,9,0,0,8,9,15,10,Women,Grass,11,0.636363626
0,64,10,36,9,0,0,8,9,15,10,2,21,36,8,8,1,28,12,9,8,Women,Grass,11,0.363636374
1,60,26,40,14,6,1,31,20,41,26,7,26,34,11,0,0,20,19,31,18,Women,Grass,18,0.444444448
0,66,26,34,11,0,0,20,19,31,18,6,26,40,14,6,1,31,20,41,26,Women,Grass,18,0.555555582
1,70,40,30,10,5,3,23,21,18,11,7,31,34,11,1,1,10,12,11,9,Women,Grass,8,0.875
0,66,31,34,11,1,1,10,12,11,9,6,40,30,10,5,3,23,21,18,11,Women,Grass,8,0.125
1,61,26,39,7,1,7,12,13,2,2,6,18,40,4,2,2,9,16,5,1,Women,Grass,9,0.666666687
0,60,18,40,4,2,2,9,16,5,1,2,26,39,7,1,7,12,13,2,2,Women,Grass,9,0.333333343
0,61,30,39,20,1,0,23,22,14,8,6,46,37,13,6,6,25,31,15,7,Women,Grass,20,0.5
1,63,46,37,13,6,6,25,31,15,7,4,30,39,20,1,0,23,22,14,8,Women,Grass,20,0.5
0,64,12,36,5,0,2,8,4,13,7,2,21,39,10,0,1,26,10,19,14,Women,Grass,11,0.181818187
1,61,21,39,10,0,1,26,10,19,14,6,12,36,5,0,2,8,4,13,7,Women,Grass,11,0.818181813
1,71,47,29,17,3,5,39,11,48,32,4,37,45,18,5,1,52,27,46,29,Women,Grass,18,0.444444448
0,55,37,45,18,5,1,52,27,46,29,6,47,29,17,3,5,39,11,48,32,Women,Grass,18,0.555555582
0,57,32,43,16,9,4,27,24,11,7,6,44,40,14,9,5,28,18,5,3,Women,Grass,8,0.5
1,60,44,40,14,9,5,28,18,5,3,7,32,43,16,9,4,27,24,11,7,Women,Grass,8,0.5
0,62,31,38,16,7,2,25,23,24,12,2,38,39,20,10,3,35,25,16,14,Women,Grass,24,0.333333343
1,61,38,39,20,10,3,35,25,16,14,6,31,38,16,7,2,25,23,24,12,Women,Grass,24,0.666666687
0,72,50,28,11,2,2,41,28,39,25,6,42,38,17,7,2,23,5,20,16,Women,Grass,11,0.636363626
1,62,42,38,17,7,2,23,5,20,16,4,50,28,11,2,2,41,28,39,25,Women,Grass,11,0.363636374
0,63,24,37,5,3,3,21,19,10,8,4,26,42,15,0,3,6,12,10,4,Women,Grass,20,0.5
1,58,26,42,15,0,3,6,12,10,4,6,24,37,5,3,3,21,19,10,8,Women,Grass,20,0.5
1,77,52,23,9,0,5,32,18,32,21,7,57,23,13,1,4,58,40,71,48,Women,Grass,26,0.423076928
0,77,57,23,13,1,4,58,40,71,48,6,52,23,9,0,5,32,18,32,21,Women,Grass,26,0.576923072
1,59,26,41,10,3,4,23,19,12,9,6,25,33,9,3,3,13,23,19,9,Women,Grass,7,0.714285731
0,67,25,33,9,3,3,13,23,19,9,3,26,41,10,3,4,23,19,12,9,Women,Grass,7,0.285714298
1,61,21,39,10,5,3,23,10,11,11,6,8,51,7,0,1,10,6,21,8,Women,Grass,9,0.666666687
0,49,8,51,7,0,1,10,6,21,8,1,21,39,10,5,3,23,10,11,11,Women,Grass,9,0.333333343
1,63,53,37,19,9,7,60,46,44,32,6,42,30,15,1,0,21,10,31,16,Women,Grass,28,0.5
0,70,42,30,15,1,0,21,10,31,16,4,53,37,19,9,7,60,46,44,32,Women,Grass,28,0.5
0,65,22,35,9,6,5,21,25,18,11,1,31,33,7,2,6,15,14,11,9,Women,Grass,21,0.476190478
1,67,31,33,7,2,6,15,14,11,9,6,22,35,9,6,5,21,25,18,11,Women,Grass,21,0.523809552
